,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
11,108,110,17,0,True,2020-12-13T14:15:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-4011,51611,857,4868
12,108,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-1881,50018,497,2378
13,108,132,11,1,True,2020-12-19T12:30:00Z,0,7,14,21,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.0,57,-1637,48539,442,2079
14,108,140,2,1,False,2020-12-26T15:00:00Z,3,0,15,15,0,0,0,1,0,0,0,0,0,0,0,6,6.4,25.2,4.0,3.6,57,-1577,47251,541,2118
15,108,152,9,0,True,2020-12-28T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-699,46746,319,1018
16,108,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-491,46447,665,1156
17,108,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-89,47704,1836,1925
18,108,185,12,1,False,2021-01-17T19:15:00Z,4,0,19,11,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,57,-450,46304,625,1075
19,108,195,19,6,True,2021-01-26T18:00:00Z,2,3,20,24,1,0,0,0,0,0,0,0,0,0,1,25,33.0,0.1,17.0,5.0,57,-491,46191,848,1339
20,108,202,20,2,True,2021-01-30T15:00:00Z,1,0,21,78,0,0,1,0,0,0,0,0,0,0,0,0,3.0,24.3,20.0,4.7,57,1375,47848,2166,791
21,108,217,14,2,False,2021-02-02T20:15:00Z,1,2,22,72,0,0,0,1,0,0,0,0,0,0,0,4,5.8,3.3,7.0,1.6,57,937,49002,2056,1119
22,108,222,10,1,False,2021-02-08T20:00:00Z,2,0,23,25,0,0,0,0,0,0,0,0,0,0,0,3,4.2,10.6,2.0,1.7,57,276,49623,1823,1547
23,108,232,4,2,True,2021-02-13T15:00:00Z,0,3,24,61,0,0,0,3,0,0,0,0,0,0,0,3,1.4,2.0,2.0,0.5,57,-226,49658,1792,2018
24,108,241,3,0,False,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-72,49875,1507,1579
25,108,250,8,0,True,2021-02-28T12:00:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-719,49453,1223,1942
26,108,281,13,0,True,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-719,49453,1223,1942
27,108,266,17,0,False,2021-03-07T19:15:00Z,4,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-953,48670,358,1311
28,108,270,18,0,True,2021-03-13T15:00:00Z,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-631,48199,500,1131
29,108,292,7,6,False,2021-04-05T17:00:00Z,1,1,30,6,1,0,0,0,0,0,0,0,0,0,1,26,33.0,0.5,19.0,5.3,57,-282,47783,214,496
30,108,301,5,0,True,2021-04-10T16:30:00Z,1,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-632,47165,121,753
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,125,1,16,0,True,2020-09-12T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5946,0,0
1,125,15,13,0,False,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-870,5794,211,1081
2,125,21,7,0,True,2020-09-26T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-899,5103,195,1094
3,125,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-495,4720,106,601
4,125,40,3,2,True,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,14,26.0,0.0,0.0,2.6,45,377,5291,896,519
5,125,53,8,0,False,2020-10-24T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,925,6523,2162,1237
6,125,68,20,0,False,2020-10-30T20:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-596,5905,230,826
7,125,72,10,0,True,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-253,5699,204,457
8,125,80,4,0,False,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1158,7491,1635,477
9,125,92,14,1,True,2020-11-27T20:00:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,11,10.0,0.8,2.0,1.3,45,491,8183,1063,572
10,125,107,18,2,False,2020-12-06T12:00:00Z,1,5,11,90,0,0,0,1,0,0,0,0,0,0,0,15,17.0,11.1,20.0,4.8,45,711,9346,1361,650
11,125,110,17,2,True,2020-12-13T14:15:00Z,1,1,12,90,0,0,0,1,0,0,0,0,0,0,0,15,15.8,21.4,6.0,4.3,45,444,9884,1254,810
12,125,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,964,11139,1417,453
13,125,132,11,-1,True,2020-12-19T12:30:00Z,0,7,14,90,0,0,0,7,0,0,0,0,0,0,0,9,9.2,1.3,2.0,1.3,45,-11,11186,907,918
14,125,140,2,0,False,2020-12-26T15:00:00Z,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-975,10443,1238,2213
15,125,152,9,0,True,2020-12-28T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1382,9074,26,1408
16,125,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1056,8063,35,1091
17,125,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-714,7256,68,782
18,125,185,12,0,False,2021-01-17T19:15:00Z,4,0,19,90,0,0,0,4,0,0,0,0,0,0,0,11,19.2,0.3,4.0,2.4,45,-14,7448,243,257
19,125,195,19,1,True,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,3,0,0,0,0,0,0,0,14,29.4,0.8,2.0,3.2,45,407,8089,793,386
20,125,202,20,0,True,2021-01-30T15:00:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,215,8387,541,326
21,125,217,14,8,False,2021-02-02T20:15:00Z,1,2,22,90,1,0,0,1,0,0,0,0,0,0,0,21,36.4,0.3,17.0,5.4,45,-72,8419,332,404
22,125,222,10,0,False,2021-02-08T20:00:00Z,2,0,23,90,0,0,0,2,0,0,0,1,0,0,0,4,18.2,0.4,4.0,2.3,45,1925,10742,2289,364
23,125,232,4,0,True,2021-02-13T15:00:00Z,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1549,12586,2673,1124
24,125,241,3,2,False,2021-02-22T20:00:00Z,1,2,25,90,0,0,0,1,0,0,0,0,0,0,0,18,34.8,0.0,0.0,3.5,45,-685,12043,731,1416
25,125,250,8,8,True,2021-02-28T12:00:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,2,27,17.0,0.2,18.0,3.5,45,502,12854,1431,929
26,125,281,13,8,True,2021-03-03T20:15:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,2,25,14.2,0.6,0.0,1.5,45,502,12854,1431,929
27,125,266,17,-1,False,2021-03-07T19:15:00Z,4,1,27,90,0,0,0,4,0,0,0,1,0,0,0,9,5.8,0.4,2.0,0.8,45,1164,14246,1767,603
28,125,270,18,5,True,2021-03-13T15:00:00Z,1,0,28,90,0,0,1,0,0,0,0,1,0,0,0,21,15.8,0.1,2.0,1.8,45,1810,16302,2767,957
29,125,292,7,2,False,2021-04-05T17:00:00Z,1,1,30,90,0,0,0,1,0,0,0,0,0,0,0,13,12.0,0.6,2.0,1.5,45,96,15599,666,570
30,125,301,5,0,True,2021-04-10T16:30:00Z,1,4,31,90,0,0,0,4,0,0,0,0,0,0,0,21,35.4,0.1,0.0,3.6,45,622,16331,1110,488
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,126,1,16,0,True,2020-09-12T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,49581,0,0
1,126,15,13,0,False,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4599,51906,2012,6611
2,126,21,7,0,True,2020-09-26T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4682,49845,1723,6405
3,126,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3119,47866,815,3934
4,126,40,3,0,True,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4177,44352,1124,5301
5,126,53,8,0,False,2020-10-24T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4080,40375,196,4276
6,126,68,20,0,False,2020-10-30T20:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3300,37290,82,3382
7,126,72,10,0,True,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2396,34922,51,2447
8,126,80,4,0,False,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2287,32619,60,2347
9,126,92,14,0,True,2020-11-27T20:00:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1313,31425,61,1374
10,126,107,18,0,False,2020-12-06T12:00:00Z,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1587,29806,61,1648
11,126,110,17,0,True,2020-12-13T14:15:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-912,29016,70,982
12,126,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-635,28395,57,692
13,126,132,11,0,True,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-669,27749,51,720
14,126,140,2,0,False,2020-12-26T15:00:00Z,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-750,26982,87,837
15,126,152,9,0,True,2020-12-28T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-532,26497,42,574
16,126,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-622,25874,51,673
17,126,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-882,24694,69,951
18,126,185,12,0,False,2021-01-17T19:15:00Z,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-451,24510,25,476
19,126,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-453,24135,84,537
20,126,202,20,0,True,2021-01-30T15:00:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-212,23940,117,329
21,126,217,14,0,False,2021-02-02T20:15:00Z,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-296,23653,58,354
22,126,222,10,0,False,2021-02-08T20:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-352,23317,56,408
23,126,232,4,0,True,2021-02-13T15:00:00Z,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-318,22988,133,451
24,126,241,3,0,False,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-245,22775,50,295
25,126,250,8,0,True,2021-02-28T12:00:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-237,22539,70,307
26,126,281,13,0,True,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-237,22539,70,307
27,126,266,17,0,False,2021-03-07T19:15:00Z,4,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-112,22461,54,166
28,126,270,18,0,True,2021-03-13T15:00:00Z,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-101,22368,47,148
29,126,292,7,0,False,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,10,22403,101,91
30,126,301,5,0,True,2021-04-10T16:30:00Z,1,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,50,22483,143,93
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,127,1,16,0,True,2020-09-12T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1486,0,0
1,127,15,13,2,False,2020-09-19T16:30:00Z,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.2,0.8,0.0,1.8,45,303,3758,657,354
2,127,21,7,1,True,2020-09-26T14:00:00Z,1,2,3,90,0,0,0,2,0,0,0,0,0,0,0,12,11.2,0.3,2.0,1.4,45,6181,15556,8132,1951
3,127,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,4,5.2,0.5,4.0,1.0,45,1030,18389,3497,2467
4,127,40,3,0,True,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,2035,22351,5422,3387
5,127,53,8,1,False,2020-10-24T14:00:00Z,1,2,6,5,0,0,0,1,0,0,0,0,0,0,0,5,3.0,0.0,0.0,0.3,45,-576,22186,2330,2906
6,127,68,20,0,False,2020-10-30T20:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1005,21718,1419,2424
7,127,72,10,0,True,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1401,20582,1011,2412
8,127,80,4,0,False,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1089,19963,961,2050
9,127,92,14,0,True,2020-11-27T20:00:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-636,19591,629,1265
10,127,107,18,0,False,2020-12-06T12:00:00Z,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-968,18811,441,1409
11,127,110,17,0,True,2020-12-13T14:15:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-795,18211,410,1205
12,127,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-563,17766,289,852
13,127,132,11,0,True,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1386,16371,22,1408
14,127,140,2,0,False,2020-12-26T15:00:00Z,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1679,14658,38,1717
15,127,152,9,0,True,2020-12-28T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-539,14182,14,553
16,127,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-21,14289,339,360
17,127,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-244,14128,431,675
18,127,185,12,0,False,2021-01-17T19:15:00Z,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-457,13685,13,470
19,127,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-647,13064,19,666
20,127,202,20,0,True,2021-01-30T15:00:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-260,12822,19,279
21,127,217,14,0,False,2021-02-02T20:15:00Z,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-236,12592,11,247
22,127,222,10,0,False,2021-02-08T20:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-234,12363,15,249
23,127,232,4,0,True,2021-02-13T15:00:00Z,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-263,12109,25,288
24,127,241,3,0,False,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-160,11953,21,181
25,127,250,8,0,True,2021-02-28T12:00:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-145,11816,23,168
26,127,281,13,0,True,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-145,11816,23,168
27,127,266,17,0,False,2021-03-07T19:15:00Z,4,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-96,11732,13,109
28,127,270,18,0,True,2021-03-13T15:00:00Z,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-70,11667,28,98
29,127,292,7,0,False,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-24,11583,35,59
30,127,301,5,0,True,2021-04-10T16:30:00Z,1,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-27,11558,31,58
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,128,1,16,10,True,2020-09-12T14:00:00Z,1,0,1,90,0,0,1,0,0,0,0,0,0,5,3,31,41.4,0.0,0.0,4.1,50,0,87269,0,0
1,128,15,13,3,False,2020-09-19T16:30:00Z,1,3,2,90,0,0,0,1,0,0,0,0,0,3,0,13,14.4,0.0,0.0,1.4,50,30722,203846,49711,18989
2,128,21,7,2,True,2020-09-26T14:00:00Z,1,2,3,90,0,0,0,2,0,0,0,0,0,3,0,13,21.8,0.0,0.0,2.2,50,54379,297108,113617,59238
3,128,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,2,0,12,16.6,0.0,0.0,1.7,50,4764,307883,34200,29436
4,128,40,3,1,True,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,2,0,11,13.8,0.0,0.0,1.4,50,37974,358251,73187,35213
5,128,53,8,1,False,2020-10-24T14:00:00Z,1,2,6,90,0,0,0,1,0,0,0,1,0,2,0,9,13.0,0.0,0.0,1.3,50,-7906,347005,17708,25614
6,128,68,20,2,False,2020-10-30T20:00:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,3,0,15,23.6,0.0,0.0,2.4,50,-28525,318627,3669,32194
7,128,72,10,2,True,2020-11-07T15:00:00Z,4,1,8,90,0,0,0,1,0,0,0,0,0,2,0,12,9.0,0.0,0.0,0.9,50,-17521,301877,4890,22411
8,128,80,4,3,False,2020-11-23T17:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,3,0,18,29.4,0.0,0.0,2.9,50,-8182,296717,8858,17040
9,128,92,14,2,True,2020-11-27T20:00:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,5,0,19,25.2,0.0,0.0,2.5,50,-6047,291786,6489,12536
10,128,107,18,3,False,2020-12-06T12:00:00Z,1,5,11,90,0,0,0,1,0,0,0,0,0,3,0,14,23.4,0.0,0.0,2.3,50,-12052,280217,5508,17560
11,128,110,17,3,True,2020-12-13T14:15:00Z,1,1,12,90,0,0,0,1,0,0,0,0,0,5,0,16,35.0,0.0,0.0,3.5,50,-21424,258625,906,22330
12,128,125,19,2,False,2020-12-16T20:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,1,0,10,9.8,0.0,0.0,1.0,49,-6586,253608,3476,10062
13,128,132,11,-1,True,2020-12-19T12:30:00Z,0,7,14,90,0,0,0,7,0,0,0,0,0,0,0,9,4.2,0.0,0.0,0.4,49,-12002,242245,2235,14237
14,128,140,2,3,False,2020-12-26T15:00:00Z,3,0,15,90,0,0,0,3,0,0,0,0,0,7,0,23,46.0,0.0,0.0,4.6,49,-12510,229859,2187,14697
15,128,152,9,9,True,2020-12-28T15:00:00Z,1,1,16,90,0,0,0,1,0,1,0,0,0,2,2,28,36.2,0.0,0.0,3.6,49,-8730,221910,1322,10052
16,128,162,15,7,True,2021-01-02T15:00:00Z,2,0,17,90,0,0,1,0,0,0,0,0,0,2,1,23,14.0,0.0,0.0,1.4,48,34609,260903,42385,7776
17,128,169,1,10,False,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,4,3,29,26.2,0.0,0.0,2.6,48,-4918,255787,18425,23343
18,128,185,12,0,False,2021-01-17T19:15:00Z,4,0,19,90,0,0,0,4,0,0,0,0,0,2,0,13,17.8,0.0,0.0,1.8,48,-14820,235391,8767,23587
19,128,195,19,2,True,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,3,0,0,0,0,0,5,0,19,26.8,0.0,0.0,2.7,48,6321,250397,21023,14702
20,128,202,20,8,True,2021-01-30T15:00:00Z,1,0,21,90,0,0,1,0,0,0,0,0,0,4,1,29,27.2,0.0,0.0,2.7,48,356,251293,9509,9153
21,128,217,14,3,False,2021-02-02T20:15:00Z,1,2,22,90,0,0,0,1,0,0,0,0,0,4,0,17,32.8,0.0,0.0,3.3,48,6701,259402,11927,5226
22,128,222,10,2,False,2021-02-08T20:00:00Z,2,0,23,90,0,0,0,2,0,0,0,0,0,5,0,18,37.6,0.0,0.0,3.8,48,4627,264743,12369,7742
23,128,232,4,1,True,2021-02-13T15:00:00Z,0,3,24,90,0,0,0,3,0,0,0,0,0,1,0,12,6.6,0.0,0.0,0.7,48,-2200,262410,10621,12821
24,128,241,3,3,False,2021-02-22T20:00:00Z,1,2,25,90,0,0,0,1,0,0,0,0,0,4,0,16,36.6,0.0,0.0,3.7,48,-7653,256022,4531,12184
25,128,250,8,10,True,2021-02-28T12:00:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,4,3,29,26.6,0.0,0.0,2.7,48,-5975,249955,5195,11170
26,128,281,13,6,True,2021-03-03T20:15:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,1,0,22,6.6,0.0,0.0,0.7,48,-5975,249955,5195,11170
27,128,266,17,0,False,2021-03-07T19:15:00Z,4,1,27,90,0,0,0,4,0,0,0,0,0,1,0,10,10.8,0.0,0.0,1.1,48,-1709,249531,3373,5082
28,128,270,18,8,True,2021-03-13T15:00:00Z,1,0,28,90,0,0,1,0,0,0,0,0,0,1,2,24,10.6,0.0,0.0,1.1,48,3246,253647,7777,4531
29,128,292,7,4,False,2021-04-05T17:00:00Z,1,1,30,90,0,0,0,1,0,0,0,0,0,6,0,22,48.6,0.0,0.0,4.9,48,-3000,242796,1748,4748
30,128,301,5,1,True,2021-04-10T16:30:00Z,1,4,31,90,0,0,0,4,0,0,0,0,0,5,0,18,40.4,0.0,0.0,4.0,48,-703,242594,4605,5308
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,129,1,16,0,True,2020-09-12T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,538,0,0
1,129,15,13,0,False,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-77,547,34,111
2,129,21,7,0,True,2020-09-26T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-83,494,26,109
3,129,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-53,457,19,72
